Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,141369,-,-,-,39.01,-122.14,0,101,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,5,0,8.5,0,0,0,4,3.2,0,0,0,0,69.37,136.43,0.15,1007,1.2000000000000002,291,1,0.0000,0.0000
2018,1,1,5,30,8.3,0,0,0,4,3.2,0,0,0,0,70.31,142.17000000000002,0.15,1007,1.3,288,1,0.0000,0.0000
2018,1,1,6,0,8.1,0,0,0,4,3.5,0,0,0,0,72.81,147.76,0.15,1007,1.3,285,1,0.0000,0.0000
2018,1,1,6,30,8.200000000000001,0,0,0,4,3.5,0,0,0,0,72.31,153.06,0.15,1007,1.3,291,1,0.0000,0.0000
2018,1,1,7,0,8.4,0,0,0,4,3.7,0,0,0,0,72.45,157.84,0.15,1007,1.3,297,1,0.0000,0.0000
2018,1,1,7,30,8.4,0,0,0,4,3.7,0,0,0,0,72.45,161.66,0.15,1007,1.3,305,1,0.0000,0.0000
2018,1,1,8,0,8.5,0,0,0,4,3.8000000000000003,0,0,0,0,72.56,163.79,0.15,1008,1.2000000000000002,313,0.9,0.0000,0.0000
2018,1,1,8,30,8.3,0,0,0,4,3.8000000000000003,0,0,0,0,73.55,163.54,0.15,1008,1.2000000000000002,319,0.9,0.0000,0.0000
2018,1,1,9,0,8.200000000000001,0,0,0,4,3.8000000000000003,0,0,0,0,73.71000000000001,161.02,0.15,1008,1.2000000000000002,325,0.9,0.0000,0.0000
2018,1,1,9,30,8.1,0,0,0,4,3.8000000000000003,0,0,0,0,74.21000000000001,156.97,0.15,1008,1.2000000000000002,331,0.9,0.0000,0.0000
2018,1,1,10,0,8,0,0,0,4,3.6,0,0,0,0,73.76,152.06,0.15,1008,1.2000000000000002,337,0.9,0.0000,0.0000
2018,1,1,10,30,7.9,0,0,0,4,3.6,0,0,0,0,74.26,146.68,0.15,1008,1.2000000000000002,332,0.8,0.0000,0.0000
2018,1,1,11,0,7.9,0,0,0,0,3.4000000000000004,0,0,0,0,73.27,141.05,0.15,1008,1.1,327,0.8,0.0000,0.0000
2018,1,1,11,30,7.6000000000000005,0,0,0,4,3.4000000000000004,0,0,0,0,74.78,135.3,0.15,1008,1.1,318,0.9,0.0000,0.0000
2018,1,1,12,0,7.300000000000001,0,0,0,4,3.2,0,0,0,0,75.36,129.48,0.15,1008,1.1,308,1,0.0000,0.0000
2018,1,1,12,30,6.800000000000001,0,0,0,4,3.2,0,0,0,0,77.98,123.66,0.15,1008,1.2000000000000002,313,1.1,0.0000,0.0000
2018,1,1,13,0,6.2,0,0,0,4,3,0,0,0,0,79.75,117.86,0.15,1008,1.2000000000000002,318,1.2000000000000002,0.0000,0.0000
2018,1,1,13,30,6,0,0,0,4,3,0,0,0,0,80.85000000000001,112.13,0.15,1008,1.2000000000000002,324,1.2000000000000002,0.0000,0.0000
2018,1,1,14,0,5.7,0,0,0,4,2.5,0,0,0,0,79.86,106.48,0.15,1008,1.2000000000000002,331,1.2000000000000002,0.0000,0.0000
2018,1,1,14,30,5.6000000000000005,0,0,0,4,2.5,0,0,0,0,80.5,100.96000000000001,0.15,1009,1.2000000000000002,335,1.2000000000000002,0.0000,0.0000
2018,1,1,15,0,5.5,0,0,0,4,2,0,0,0,0,78.04,95.60000000000001,0.15,1009,1.2000000000000002,338,1.2000000000000002,0.0000,0.0000
2018,1,1,15,30,6.9,6,66,6,4,2,2,0,57,2,70.87,89.87,0.15,1009,1.2000000000000002,342,1.1,0.0000,0.0000
2018,1,1,16,0,8.200000000000001,27,383,58,4,2.8000000000000003,30,53,100,34,68.97,85.32000000000001,0.15,1009,1.3,345,1,0.0000,0.0000
2018,1,1,16,30,10,39,566,130,3,2.9000000000000004,51,348,71,107,61.17,80.75,0.15,1010,1.3,344,1.4000000000000001,0.0000,0.0000
2018,1,1,17,0,11.700000000000001,48,678,207,3,2.6,63,488,71,177,53.660000000000004,76.48,0.15,1010,1.3,342,1.8,8.5514,6.5540
2018,1,1,17,30,13,55,754,280,4,2.6,106,293,29,194,49.28,72.61,0.15,1010,1.3,343,1.8,9.6961,7.4813
2018,1,1,18,0,14.3,58,807,344,4,2.7,123,376,0,256,45.62,69.21000000000001,0.15,1010,1.3,344,1.8,13.1976,10.2299
2018,1,1,18,30,15.4,61,840,398,0,2.7,61,840,0,398,42.5,66.38,0.15,1010,1.3,345,1.8,21.0064,16.3311
2018,1,1,19,0,16.5,64,862,439,7,2.5,122,574,0,372,38.88,64.19,0.15,1010,1.3,347,1.8,19.9591,15.5457
2018,1,1,19,30,17.3,65,876,467,7,2.4000000000000004,138,548,0,389,36.93,62.71,0.15,1009,1.3,344,1.8,21.0854,16.4407
2018,1,1,20,0,18.1,66,881,480,7,2,142,545,0,398,34.08,61.99,0.15,1009,1.3,342,1.8,21.6753,16.9088
2018,1,1,20,30,18.5,67,880,479,3,2,156,482,0,382,33.2,62.06,0.15,1008,1.3,336,1.7000000000000002,20.7945,16.2209
2018,1,1,21,0,18.900000000000002,65,871,462,7,1.8,133,548,0,383,31.86,62.910000000000004,0.15,1008,1.3,330,1.7000000000000002,20.7324,16.1632
2018,1,1,21,30,18.900000000000002,63,857,432,7,1.8,120,572,0,366,31.86,64.52,0.15,1008,1.3,324,1.7000000000000002,19.5906,15.2547
2018,1,1,22,0,18.900000000000002,61,834,389,7,1.9000000000000001,102,593,0,335,32.03,66.83,0.15,1008,1.4000000000000001,317,1.6,17.6183,13.6912
2018,1,1,22,30,18.1,57,799,333,7,1.8,82,609,0,293,33.67,69.77,0.15,1008,1.4000000000000001,312,1.3,15.0306,11.6429
2018,1,1,23,0,17.2,52,749,268,7,5.9,74,540,29,230,47.53,73.25,0.15,1007,1.4000000000000001,307,0.9,11.4271,8.8080
2018,1,1,23,30,17.2,45,672,194,7,5.9,73,344,100,149,47.53,77.2,0.15,1007,1.4000000000000001,307,0.9,7.1628,5.4824
2018,1,2,0,0,13.3,36,555,118,7,4.7,50,242,100,86,56,81.53,0.15,1007,1.4000000000000001,306,1.1,0.0000,0.0000
2018,1,2,0,30,12.100000000000001,23,358,47,7,4.7,26,98,100,33,60.57,86.13,0.15,1007,1.4000000000000001,310,1.2000000000000002,0.0000,0.0000
2018,1,2,1,0,11,4,31,3,7,3.2,2,0,43,2,58.81,91.31,0.15,1007,1.4000000000000001,314,1.3,0.0000,0.0000
2018,1,2,1,30,10.5,0,0,0,7,3.2,0,0,0,0,60.800000000000004,96.52,0.15,1007,1.4000000000000001,320,1.3,0.0000,0.0000
2018,1,2,2,0,10,0,0,0,4,3.2,0,0,0,0,62.72,101.91,0.15,1007,1.4000000000000001,325,1.3,0.0000,0.0000
2018,1,2,2,30,9.700000000000001,0,0,0,4,3.2,0,0,0,0,64.05,107.45,0.15,1008,1.4000000000000001,330,1.3,0.0000,0.0000
2018,1,2,3,0,9.5,0,0,0,7,3.3000000000000003,0,0,0,0,65.18,113.12,0.15,1008,1.4000000000000001,335,1.3,0.0000,0.0000
2018,1,2,3,30,9.200000000000001,0,0,0,7,3.3000000000000003,0,0,0,0,66.51,118.86,0.15,1008,1.4000000000000001,341,1.3,0.0000,0.0000
2018,1,2,4,0,9,0,0,0,7,3.4000000000000004,0,0,0,0,67.85,124.66,0.15,1008,1.4000000000000001,346,1.3,0.0000,0.0000
2018,1,2,4,30,8.8,0,0,0,7,3.4000000000000004,0,0,0,0,68.77,130.49,0.15,1008,1.4000000000000001,349,1.3,0.0000,0.0000
2018,1,2,5,0,8.5,0,0,0,7,3.4000000000000004,0,0,0,0,70.38,136.29,0.15,1008,1.4000000000000001,351,1.2000000000000002,0.0000,0.0000
2018,1,2,5,30,8.3,0,0,0,7,3.4000000000000004,0,0,0,0,71.34,142.03,0.15,1008,1.5,354,1.2000000000000002,0.0000,0.0000
2018,1,2,6,0,8.200000000000001,0,0,0,4,3.4000000000000004,0,0,0,0,71.85000000000001,147.62,0.15,1008,1.5,358,1.2000000000000002,0.0000,0.0000
2018,1,2,6,30,8.1,0,0,0,8,3.4000000000000004,0,0,0,0,72.34,152.92000000000002,0.15,1008,1.5,187,1.2000000000000002,0.0000,0.0000
2018,1,2,7,0,8.1,0,0,0,8,3.5,0,0,0,0,72.88,157.71,0.15,1008,1.5,16,1.2000000000000002,0.0000,0.0000
2018,1,2,7,30,8.3,0,0,0,4,3.5,0,0,0,0,71.9,161.54,0.15,1008,1.5,26,1.2000000000000002,0.0000,0.0000
2018,1,2,8,0,8.4,0,0,0,4,3.7,0,0,0,0,72.24,163.69,0.15,1008,1.5,37,1.1,0.0000,0.0000
2018,1,2,8,30,8.6,0,0,0,4,3.7,0,0,0,0,71.27,163.48,0.15,1008,1.5,45,1.1,0.0000,0.0000
2018,1,2,9,0,8.700000000000001,0,0,0,4,3.7,0,0,0,0,70.97,161,0.15,1008,1.5,53,1.1,0.0000,0.0000
2018,1,2,9,30,8.700000000000001,0,0,0,7,3.7,0,0,0,0,71.04,156.97,0.15,1009,1.5,55,1,0.0000,0.0000
2018,1,2,10,0,8.700000000000001,0,0,0,7,3.6,0,0,0,0,70.28,152.08,0.15,1009,1.5,57,1,0.0000,0.0000
2018,1,2,10,30,8.4,0,0,0,7,3.6,0,0,0,0,71.72,146.71,0.15,1009,1.5,51,1,0.0000,0.0000
2018,1,2,11,0,8.200000000000001,0,0,0,7,3.4000000000000004,0,0,0,0,71.8,141.09,0.15,1009,1.5,46,1,0.0000,0.0000
2018,1,2,11,30,8,0,0,0,7,3.4000000000000004,0,0,0,0,72.78,135.34,0.15,1009,1.5,42,1,0.0000,0.0000
2018,1,2,12,0,7.9,0,0,0,8,3.3000000000000003,0,0,0,0,72.95,129.52,0.15,1008,1.5,38,1.1,0.0000,0.0000
2018,1,2,12,30,7.9,0,0,0,7,3.4000000000000004,0,0,0,0,73.02,123.7,0.15,1009,1.5,31,1,0.0000,0.0000
2018,1,2,13,0,8,0,0,0,7,3.4000000000000004,0,0,0,0,72.72,117.9,0.15,1009,1.5,24,1,0.0000,0.0000
2018,1,2,13,30,8,0,0,0,7,3.4000000000000004,0,0,0,0,72.72,112.16,0.15,1009,1.5,15,0.9,0.0000,0.0000
2018,1,2,14,0,8,0,0,0,8,3.5,0,0,0,0,73.35000000000001,106.52,0.15,1009,1.6,6,0.9,0.0000,0.0000
2018,1,2,14,30,8,0,0,0,8,3.5,0,0,0,0,73.35000000000001,100.99000000000001,0.15,1009,1.6,179,0.9,0.0000,0.0000
2018,1,2,15,0,7.9,0,0,0,8,3.7,0,0,0,0,74.79,95.62,0.15,1009,1.6,353,1,0.0000,0.0000
2018,1,2,15,30,8.5,6,57,6,8,3.7,3,0,57,3,71.82000000000001,89.89,0.15,1009,1.6,349,1,0.0000,0.0000
2018,1,2,16,0,9.1,27,353,56,4,4.2,28,53,93,32,71.64,85.33,0.15,1009,1.6,344,1.1,0.0000,0.0000
2018,1,2,16,30,10.100000000000001,41,538,127,4,4.2,59,124,100,79,67,80.75,0.15,1009,1.6,338,1.6,0.0000,0.0000
2018,1,2,17,0,11,51,651,203,8,4.5,86,238,71,142,64.3,76.47,0.15,1009,1.7000000000000002,332,2,6.8610,5.2585
2018,1,2,17,30,11.600000000000001,56,735,276,4,4.5,112,271,0,193,61.800000000000004,72.59,0.15,1009,1.7000000000000002,331,2.3000000000000003,9.6479,7.4444
2018,1,2,18,0,12.200000000000001,58,797,341,3,4.7,127,363,0,256,60.230000000000004,69.18,0.15,1009,1.7000000000000002,329,2.5,13.2010,10.2330
2018,1,2,18,30,12.8,61,829,394,7,4.7,139,413,0,305,57.910000000000004,66.34,0.15,1009,1.7000000000000002,328,2.6,16.1030,12.5194
2018,1,2,19,0,13.3,63,850,434,7,5,180,246,0,287,57.230000000000004,64.13,0.15,1009,1.7000000000000002,327,2.7,15.4051,11.9992
2018,1,2,19,30,13.700000000000001,65,863,462,4,5,171,392,0,351,55.71,62.64,0.15,1008,1.7000000000000002,325,2.7,19.0345,14.8423
2018,1,2,20,0,14,66,869,475,7,5.300000000000001,178,335,0,336,55.94,61.9,0.15,1008,1.7000000000000002,323,2.7,18.3093,14.2838
2018,1,2,20,30,14.3,65,869,474,6,5.300000000000001,167,27,0,180,54.82,61.96,0.15,1007,1.7000000000000002,323,2.6,9.8048,7.6488
2018,1,2,21,0,14.700000000000001,65,862,459,6,5.7,149,3,0,150,54.69,62.800000000000004,0.15,1007,1.7000000000000002,323,2.6,8.1257,6.3354
2018,1,2,21,30,14.700000000000001,64,848,430,7,5.7,149,21,0,158,54.69,64.41,0.15,1007,1.7000000000000002,321,2.5,8.4639,6.5912
2018,1,2,22,0,14.8,60,826,387,7,6.1000000000000005,152,250,0,251,55.92,66.71000000000001,0.15,1006,1.7000000000000002,320,2.4000000000000004,13.2132,10.2692
2018,1,2,22,30,14.3,57,790,332,7,6.1000000000000005,133,289,0,234,57.74,69.64,0.15,1006,1.7000000000000002,319,2.1,12.0178,9.3107
2018,1,2,23,0,13.8,53,738,267,7,6.7,113,146,14,155,62.160000000000004,73.11,0.15,1006,1.7000000000000002,318,1.7000000000000002,7.7109,5.9449
2018,1,2,23,30,13.8,46,661,194,4,6.7,84,64,100,98,62.160000000000004,77.06,0.15,1006,1.7000000000000002,318,1.7000000000000002,4.7154,3.6101
2018,1,3,0,0,11.4,37,543,118,8,6.800000000000001,36,0,100,36,73.42,81.39,0.15,1006,1.7000000000000002,317,1.2000000000000002,0.0000,0.0000
2018,1,3,0,30,10.8,24,348,48,4,6.800000000000001,14,0,100,14,76.4,86,0.15,1006,1.7000000000000002,319,1.3,0.0000,0.0000
2018,1,3,1,0,10.3,4,30,3,8,6.800000000000001,1,0,43,1,78.72,91.17,0.15,1006,1.7000000000000002,321,1.4000000000000001,0.0000,0.0000
2018,1,3,1,30,10.200000000000001,0,0,0,8,6.800000000000001,0,0,0,0,79.25,96.37,0.15,1006,1.7000000000000002,325,1.4000000000000001,0.0000,0.0000
2018,1,3,2,0,10.100000000000001,0,0,0,8,7.1000000000000005,0,0,0,0,81.75,101.77,0.15,1006,1.7000000000000002,329,1.4000000000000001,0.0000,0.0000
2018,1,3,2,30,10.200000000000001,0,0,0,7,7.1000000000000005,0,0,0,0,81.21000000000001,107.31,0.15,1006,1.7000000000000002,336,1.3,0.0000,0.0000
2018,1,3,3,0,10.3,0,0,0,6,7.6000000000000005,0,0,0,0,83.53,112.98,0.15,1006,1.8,342,1.2000000000000002,0.0000,0.0000
2018,1,3,3,30,10.200000000000001,0,0,0,7,7.6000000000000005,0,0,0,0,84.09,118.72,0.15,1006,1.8,172,1.2000000000000002,0.0000,0.0000
2018,1,3,4,0,10.200000000000001,0,0,0,7,8,0,0,0,0,86.4,124.52,0.15,1006,1.8,2,1.1,0.0000,0.0000
2018,1,3,4,30,10,0,0,0,7,8,0,0,0,0,87.56,130.35,0.15,1006,1.8,13,1.1,0.0000,0.0000
2018,1,3,5,0,9.8,0,0,0,7,8.1,0,0,0,0,89.26,136.15,0.15,1006,1.8,25,1.1,0.0000,0.0000
2018,1,3,5,30,9.700000000000001,0,0,0,7,8.1,0,0,0,0,89.86,141.89000000000001,0.15,1006,1.8,34,1.1,0.0000,0.0000
2018,1,3,6,0,9.600000000000001,0,0,0,7,7.800000000000001,0,0,0,0,88.28,147.48,0.15,1006,1.9000000000000001,42,1.1,0.0000,0.0000
2018,1,3,6,30,9.600000000000001,0,0,0,7,7.800000000000001,0,0,0,0,88.28,152.78,0.15,1006,1.8,42,1.1,0.0000,0.0000
2018,1,3,7,0,9.5,0,0,0,7,7,0,0,0,0,84.29,157.57,0.15,1005,1.8,41,1.1,0.0000,0.0000
2018,1,3,7,30,9.600000000000001,0,0,0,7,7,0,0,0,0,83.73,161.4,0.15,1005,1.8,32,1.1,0.0000,0.0000
2018,1,3,8,0,9.700000000000001,0,0,0,7,6.1000000000000005,0,0,0,0,78.28,163.58,0.15,1005,1.7000000000000002,22,1.1,0.0000,0.0000
2018,1,3,8,30,9.4,0,0,0,7,6.1000000000000005,0,0,0,0,79.86,163.41,0.15,1005,1.7000000000000002,11,1.1,0.0000,0.0000
2018,1,3,9,0,9.1,0,0,0,7,5.4,0,0,0,0,77.58,160.97,0.15,1005,1.7000000000000002,0,1.1,0.0000,0.0000
2018,1,3,9,30,8.8,0,0,0,6,5.4,0,0,0,0,79.16,156.97,0.15,1005,1.7000000000000002,171,1.1,0.0000,0.0000
2018,1,3,10,0,8.4,0,0,0,6,5,0,0,0,0,79.09,152.09,0.15,1005,1.7000000000000002,342,1.1,0.0000,0.0000
2018,1,3,10,30,8.3,0,0,0,7,5,0,0,0,0,79.63,146.74,0.15,1005,1.7000000000000002,344,1.2000000000000002,0.0000,0.0000
2018,1,3,11,0,8.1,0,0,0,6,4.9,0,0,0,0,80.12,141.13,0.15,1005,1.7000000000000002,346,1.2000000000000002,0.0000,0.0000
2018,1,3,11,30,8,0,0,0,7,4.9,0,0,0,0,80.58,135.37,0.15,1004,1.7000000000000002,177,1.2000000000000002,0.0000,0.0000
2018,1,3,12,0,7.9,0,0,0,7,4.800000000000001,0,0,0,0,80.63,129.56,0.15,1004,1.6,7,1.3,0.0000,0.0000
2018,1,3,12,30,7.800000000000001,0,0,0,6,4.800000000000001,0,0,0,0,81.18,123.74000000000001,0.15,1004,1.6,11,1.2000000000000002,0.0000,0.0000
2018,1,3,13,0,7.7,0,0,0,6,4.7,0,0,0,0,81.35000000000001,117.94,0.15,1004,1.6,15,1.2000000000000002,0.0000,0.0000
2018,1,3,13,30,7.5,0,0,0,6,4.7,0,0,0,0,82.47,112.2,0.15,1004,1.5,15,1.2000000000000002,0.0000,0.0000
2018,1,3,14,0,7.300000000000001,0,0,0,6,4.7,0,0,0,0,83.47,106.55,0.15,1004,1.5,15,1.2000000000000002,0.0000,0.0000
2018,1,3,14,30,7.300000000000001,0,0,0,6,4.7,0,0,0,0,83.47,101.02,0.15,1004,1.5,12,1.2000000000000002,0.0000,0.0000
2018,1,3,15,0,7.2,0,0,0,6,4.7,0,0,0,0,84.16,95.64,0.15,1004,1.5,8,1.2000000000000002,0.0000,0.0000
2018,1,3,15,30,8,6,42,6,7,4.7,3,0,57,3,79.7,89.9,0.15,1004,1.5,183,1.2000000000000002,0.0000,0.0000
2018,1,3,16,0,8.8,29,296,53,7,5,18,0,100,18,76.92,85.33,0.15,1004,1.4000000000000001,357,1.3,0.0000,0.0000
2018,1,3,16,30,9.5,46,486,124,6,5,35,0,100,35,73.38,80.75,0.15,1004,1.4000000000000001,349,1.5,0.0000,0.0000
2018,1,3,17,0,10.3,57,606,199,6,5.300000000000001,65,0,71,65,71.05,76.45,0.15,1004,1.4000000000000001,341,1.7000000000000002,3.1410,2.4075
2018,1,3,17,30,10.700000000000001,66,687,272,6,5.300000000000001,59,0,0,59,69.19,72.56,0.15,1004,1.4000000000000001,335,1.8,2.9502,2.2765
2018,1,3,18,0,11.200000000000001,72,742,336,6,5.300000000000001,60,0,0,60,67.12,69.14,0.15,1005,1.4000000000000001,329,1.9000000000000001,3.0951,2.3993
2018,1,3,18,30,11.5,76,779,389,6,5.300000000000001,102,20,0,110,65.81,66.29,0.15,1005,1.4000000000000001,323,1.9000000000000001,5.8099,4.5172
2018,1,3,19,0,11.700000000000001,78,805,430,6,5.6000000000000005,182,74,0,214,66.4,64.07000000000001,0.15,1005,1.5,317,1.8,11.4916,8.9514
2018,1,3,19,30,11.9,80,821,458,6,5.6000000000000005,171,18,0,179,65.47,62.56,0.15,1004,1.6,314,1.6,9.7122,7.5736
2018,1,3,20,0,12.100000000000001,79,829,471,6,5.9,172,17,0,180,66.04,61.81,0.15,1004,1.6,311,1.5,9.8142,7.6569
2018,1,3,20,30,12,78,826,468,6,5.9,124,0,0,124,66.48,61.85,0.15,1004,1.8,308,1.3,6.7592,5.2733
2018,1,3,21,0,12,77,816,451,6,6.7,100,0,0,100,69.78,62.690000000000005,0.15,1004,2,305,1.1,5.4211,4.2270
2018,1,3,21,30,11.700000000000001,74,794,419,6,6.6000000000000005,72,0,0,72,71.17,64.28,0.15,1004,2.1,317,0.8,3.8606,3.0067
2018,1,3,22,0,11.4,72,762,375,6,7,53,0,0,53,74.58,66.57000000000001,0.15,1003,2.3000000000000003,329,0.4,2.7932,2.1711
2018,1,3,22,30,11.200000000000001,69,718,320,6,7,39,0,0,39,75.57000000000001,69.5,0.15,1003,2.4000000000000004,195,0.6000000000000001,2.0055,1.5540
2018,1,3,23,0,10.9,64,656,256,6,7,28,0,14,28,76.64,72.97,0.15,1003,2.4000000000000004,61,0.7000000000000001,1.3948,1.0756
2018,1,3,23,30,10.9,55,574,185,6,7,28,0,100,28,76.64,76.92,0.15,1003,2.4000000000000004,61,0.7000000000000001,1.3485,1.0327
2018,1,4,0,0,10.200000000000001,44,446,112,6,6.6000000000000005,25,0,100,25,78.31,81.24,0.15,1002,2.4000000000000004,68,0.7000000000000001,0.0000,0.0000
2018,1,4,0,30,10.600000000000001,27,252,45,6,6.6000000000000005,13,0,100,13,76.33,85.86,0.15,1003,2.3000000000000003,74,0.5,0.0000,0.0000
2018,1,4,1,0,10.9,5,31,4,6,6.1000000000000005,1,0,43,1,72.38,91.02,0.15,1003,2.2,81,0.4,0.0000,0.0000
2018,1,4,1,30,11,0,0,0,6,6.1000000000000005,0,0,0,0,71.9,96.23,0.15,1003,2.2,108,0.5,0.0000,0.0000
2018,1,4,2,0,11.100000000000001,0,0,0,9,5.800000000000001,0,0,0,0,70.06,101.63,0.15,1003,2.1,135,0.5,0.0000,0.0000
2018,1,4,2,30,10.8,0,0,0,6,5.800000000000001,0,0,0,0,71.47,107.17,0.15,1003,2.1,149,0.6000000000000001,0.0000,0.0000
2018,1,4,3,0,10.5,0,0,0,7,5.9,0,0,0,0,73.12,112.83,0.15,1003,2.1,163,0.7000000000000001,0.0000,0.0000
2018,1,4,3,30,10.3,0,0,0,8,5.9,0,0,0,0,74.10000000000001,118.58,0.15,1003,2.1,169,0.7000000000000001,0.0000,0.0000
2018,1,4,4,0,10.100000000000001,0,0,0,7,5.9,0,0,0,0,75.42,124.38000000000001,0.15,1003,2.2,174,0.8,0.0000,0.0000
2018,1,4,4,30,9.700000000000001,0,0,0,6,5.9,0,0,0,0,77.46000000000001,130.2,0.15,1003,2.2,171,0.8,0.0000,0.0000
2018,1,4,5,0,9.3,0,0,0,7,5.9,0,0,0,0,79.04,136.01,0.15,1003,2.2,167,0.9,0.0000,0.0000
2018,1,4,5,30,9.1,0,0,0,6,5.9,0,0,0,0,80.11,141.75,0.15,1003,2.2,164,0.9,0.0000,0.0000
2018,1,4,6,0,8.9,0,0,0,6,6,0,0,0,0,81.89,147.33,0.15,1003,2.2,161,0.9,0.0000,0.0000
2018,1,4,6,30,8.700000000000001,0,0,0,7,6,0,0,0,0,83,152.64000000000001,0.15,1003,2.3000000000000003,157,0.9,0.0000,0.0000
2018,1,4,7,0,8.6,0,0,0,7,6.1000000000000005,0,0,0,0,84.26,157.42000000000002,0.15,1003,2.3000000000000003,153,0.9,0.0000,0.0000
2018,1,4,7,30,8.6,0,0,0,4,6.1000000000000005,0,0,0,0,84.26,161.26,0.15,1003,2.3000000000000003,154,0.9,0.0000,0.0000
2018,1,4,8,0,8.5,0,0,0,4,6.5,0,0,0,0,87.51,163.46,0.15,1003,2.4000000000000004,155,0.9,0.0000,0.0000
